0.000000,0.000000
0.436502,0.243857
0.874703,0.484647
1.374635,0.476424
1.860689,0.359156
2.339139,0.213946
2.818144,0.070578
3.317151,0.102068
3.810088,0.185811
4.307050,0.240847
4.780363,0.402014
5.277374,0.347417
5.768160,0.251872
6.258068,0.351820
6.749432,0.444349
7.239966,0.347517
7.710606,0.178703
8.203105,0.264986
8.701916,0.230522
9.198266,0.170224
9.691536,0.251988
10.183203,0.161083
10.637619,-0.047496
11.115587,-0.194287
11.615578,-0.197231
12.111030,-0.264516
12.600965,-0.164699
13.092205,-0.257882
13.579185,-0.371245
14.069567,-0.273648
14.544347,-0.116855
15.042866,-0.078400
15.501017,0.121845
15.959613,0.321066
16.430776,0.488414
16.930770,0.485851
17.428806,0.441579
17.925277,0.382281
18.364687,0.143703
18.857327,0.058232
19.349179,-0.031668
19.838612,-0.133920
20.302719,-0.319944
20.801179,-0.280736
21.301128,-0.287907
21.759661,-0.088540
22.078303,0.296774
22.325657,0.731304
22.559730,1.173130
22.951951,1.483231
23.376427,1.747465
23.734909,2.096020
24.065637,2.471013
24.264221,2.929886
24.579486,3.317968
24.868464,3.726002
24.959267,4.217688
25.235722,4.634308
25.400627,5.106332
25.657502,5.535302
25.818878,6.008544
25.749340,6.503684
25.522036,6.949030
25.537290,7.330979
25.461811,7.825249
25.300142,8.298391
25.009303,8.705100
24.556731,8.917653
24.131721,9.181029
23.863569,9.603042
23.596099,10.025486
23.247010,10.383449
22.803364,10.614052
22.378873,10.878264
21.964296,11.157773
21.466982,11.209530
20.995448,11.375830
20.508117,11.487674
20.008182,11.479651
19.555291,11.267779
19.127899,11.008287
18.690339,10.766334
18.235872,10.557864
17.736142,10.574290
17.287771,10.795568
16.790683,10.849446
16.329851,11.043440
15.846425,11.171110
15.582259,11.165972
15.131319,10.949979
14.639854,10.857988
14.189594,10.640581
13.692328,10.588364
13.193883,10.548962
12.738991,10.756503
12.241323,10.804739
11.772436,10.631117
11.277979,10.705362
10.831753,10.930934
10.340118,11.022011
9.853549,10.906902
9.364606,11.011474
8.935952,11.268876
8.440621,11.337045
7.940677,11.329559
7.560815,11.203853
7.274706,11.205944
6.993132,11.185047
6.518115,11.341121
6.019794,11.300186
5.522851,11.244983
5.023374,11.222117
4.542272,11.085953
4.042462,11.072166
3.546410,11.134876
3.088445,11.335545
2.592561,11.399572
2.093887,11.435958
1.596368,11.485703
1.106908,11.383582
0.658566,11.162246
0.495211,11.069034
0.000000,11.000000
