curr pt[0] time,curr pt[0] vehicle time,curr pt[0],curr pt[1] time,curr pt[1] vehicle time,curr pt[1],curr param time,curr param vehicle time,curr param,desired pt[0] time,desired pt[0] vehicle time,desired pt[0],desired pt[1] time,desired pt[1] vehicle time,desired pt[1],desired yaw (rad) time,desired yaw (rad) vehicle time,desired yaw (rad),crosstrack error time,crosstrack error vehicle time,crosstrack error,front wheel angle (rad) time,front wheel angle (rad) vehicle time,front wheel angle (rad),desired speed (m/s) time,desired speed (m/s) vehicle time,desired speed (m/s),feedforward accel (m/s^2) time,feedforward accel (m/s^2) vehicle time,feedforward accel (m/s^2),output accel (m/s^2) time,output accel (m/s^2) vehicle time,output accel (m/s^2),current yaw (rad) time,current yaw (rad) vehicle time,current yaw (rad),current speed (m/s) time,current speed (m/s) vehicle time,current speed (m/s)
1739137658.4920034,0.28999972343444824,0.030566275467516668,1739137658.492008,0.28999972343444824,-3.978397365678177e-05,1739137658.4920146,0.28999972343444824,0.021552150593622765,1739137658.4920201,0.28999972343444824,2.7704242415779703,1739137658.4920232,0.28999972343444824,-0.07543663910884056,1739137658.492028,0.28999972343444824,-0.027511583739654052,1739137658.4920316,0.28999972343444824,-0.06802616304148179,1739137658.492035,0.28999972343444824,-0.1389861314898566,1739137658.4920385,0.28999972343444824,2.4328910109902946,1739137658.4920423,0.28999972343444824,0.0,1739137658.4920459,0.28999972343444824,2.083786274611481,1739137658.4920497,0.28999972343444824,6.28049523044231,1739137658.4920533,0.28999972343444824,0.25140003363415137
1739137658.512025,0.3099997043609619,0.030566275467516668,1739137658.5120292,0.3099997043609619,-3.978397365678177e-05,1739137658.5120337,0.3099997043609619,0.021552150593622765,1739137658.5120394,0.3099997043609619,2.7704242415779703,1739137658.5120425,0.3099997043609619,-0.07543663910884056,1739137658.5120463,0.3099997043609619,-0.027511583739654052,1739137658.51205,0.3099997043609619,-0.06802616304148179,1739137658.5120535,0.3099997043609619,-0.1389861314898566,1739137658.5120568,0.3099997043609619,2.4328910109902946,1739137658.5120604,0.3099997043609619,0.0,1739137658.512064,0.3099997043609619,2.1814909773561433,1739137658.5120676,0.3099997043609619,6.28049523044231,1739137658.5120711,0.3099997043609619,0.25140003363415137
1739137658.531495,0.3299996852874756,0.030566275467516668,1739137658.531499,0.3299996852874756,-3.978397365678177e-05,1739137658.5315037,0.3299996852874756,0.021552150593622765,1739137658.531509,0.3299996852874756,2.7704242415779703,1739137658.531512,0.3299996852874756,-0.07543663910884056,1739137658.5315158,0.3299996852874756,-0.027511583739654052,1739137658.5315192,0.3299996852874756,-0.06802616304148179,1739137658.5315228,0.3299996852874756,-0.1389861314898566,1739137658.531526,0.3299996852874756,2.4328910109902946,1739137658.5315297,0.3299996852874756,0.0,1739137658.531533,0.3299996852874756,2.1814909773561433,1739137658.5315366,0.3299996852874756,6.28049523044231,1739137658.53154,0.3299996852874756,0.25140003363415137
1739137658.5505056,0.34999966621398926,0.030566275467516668,1739137658.5505083,0.34999966621398926,-3.978397365678177e-05,1739137658.5505114,0.34999966621398926,0.021552150593622765,1739137658.5505142,0.34999966621398926,2.7704242415779703,1739137658.5505157,0.34999966621398926,-0.07543663910884056,1739137658.5505178,0.34999966621398926,-0.027511583739654052,1739137658.5505192,0.34999966621398926,-0.06802616304148179,1739137658.5505207,0.34999966621398926,-0.1389861314898566,1739137658.5505219,0.34999966621398926,2.4328910109902946,1739137658.5505238,0.34999966621398926,0.0,1739137658.550525,0.34999966621398926,2.1814909773561433,1739137658.5505264,0.34999966621398926,6.28049523044231,1739137658.5505278,0.34999966621398926,0.25140003363415137
1739137658.5711577,0.36999964714050293,0.030566275467516668,1739137658.571161,0.36999964714050293,-3.978397365678177e-05,1739137658.5711646,0.36999964714050293,0.021552150593622765,1739137658.5711677,0.36999964714050293,2.7704242415779703,1739137658.5711691,0.36999964714050293,-0.07543663910884056,1739137658.571171,0.36999964714050293,-0.027511583739654052,1739137658.5711727,0.36999964714050293,-0.06802616304148179,1739137658.5711741,0.36999964714050293,-0.1389861314898566,1739137658.5711753,0.36999964714050293,2.4328910109902946,1739137658.5711772,0.36999964714050293,0.0,1739137658.5711787,0.36999964714050293,2.1814909773561433,1739137658.5711806,0.36999964714050293,6.28049523044231,1739137658.5711818,0.36999964714050293,0.25140003363415137
1739137658.5922012,0.3899996280670166,0.06370495600805981,1739137658.5922055,0.3899996280670166,-0.00017089492489841263,1739137658.5922105,0.3899996280670166,0.021883537399028197,1739137658.592216,0.3899996280670166,3.0996364246665196,1739137658.592219,0.3899996280670166,-0.07866398274683266,1739137658.592223,0.3899996280670166,-0.025848938183812595,1739137658.5922265,0.3899996280670166,-0.061893639756747894,1739137658.59223,0.3899996280670166,-0.103036781064373,1739137658.5922334,0.3899996280670166,2.438866240951109,1739137658.5922372,0.3899996280670166,0.0,1739137658.5922406,0.3899996280670166,1.9835946192849272,1739137658.5922446,0.3899996280670166,6.277718004048266,1739137658.5922482,0.3899996280670166,0.3610352136046854
1739137658.610619,0.4099996089935303,0.06370495600805981,1739137658.6106222,0.4099996089935303,-0.00017089492489841263,1739137658.6106255,0.4099996089935303,0.021883537399028197,1739137658.6106284,0.4099996089935303,3.0996364246665196,1739137658.6106298,0.4099996089935303,-0.07866398274683266,1739137658.6106317,0.4099996089935303,-0.025848938183812595,1739137658.6106331,0.4099996089935303,-0.061893639756747894,1739137658.6106348,0.4099996089935303,-0.103036781064373,1739137658.610636,0.4099996089935303,2.438866240951109,1739137658.610638,0.4099996089935303,0.0,1739137658.6106393,0.4099996089935303,2.0778310273464236,1739137658.6106412,0.4099996089935303,6.277718004048266,1739137658.6106424,0.4099996089935303,0.3610352136046854
1739137658.630747,0.42999958992004395,0.06370495600805981,1739137658.6307497,0.42999958992004395,-0.00017089492489841263,1739137658.6307528,0.42999958992004395,0.021883537399028197,1739137658.6307557,0.42999958992004395,3.0996364246665196,1739137658.6307569,0.42999958992004395,-0.07866398274683266,1739137658.630759,0.42999958992004395,-0.025848938183812595,1739137658.6307604,0.42999958992004395,-0.061893639756747894,1739137658.6307616,0.42999958992004395,-0.103036781064373,1739137658.630763,0.42999958992004395,2.438866240951109,1739137658.6307645,0.42999958992004395,0.0,1739137658.630766,0.42999958992004395,2.0778310273464236,1739137658.6307673,0.42999958992004395,6.277718004048266,1739137658.6307685,0.42999958992004395,0.3610352136046854
1739137658.650796,0.4499995708465576,0.06370495600805981,1739137658.6507983,0.4499995708465576,-0.00017089492489841263,1739137658.6508012,0.4499995708465576,0.021883537399028197,1739137658.650804,0.4499995708465576,3.0996364246665196,1739137658.6508055,0.4499995708465576,-0.07866398274683266,1739137658.6508074,0.4499995708465576,-0.025848938183812595,1739137658.6508086,0.4499995708465576,-0.061893639756747894,1739137658.65081,0.4499995708465576,-0.103036781064373,1739137658.6508114,0.4499995708465576,2.438866240951109,1739137658.650813,0.4499995708465576,0.0,1739137658.6508145,0.4499995708465576,2.0778310273464236,1739137658.650816,0.4499995708465576,6.277718004048266,1739137658.6508174,0.4499995708465576,0.3610352136046854
1739137658.6707785,0.4699995517730713,0.06370495600805981,1739137658.6707814,0.4699995517730713,-0.00017089492489841263,1739137658.6707845,0.4699995517730713,0.021883537399028197,1739137658.6707876,0.4699995517730713,3.0996364246665196,1739137658.670789,0.4699995517730713,-0.07866398274683266,1739137658.6707911,0.4699995517730713,-0.025848938183812595,1739137658.6707928,0.4699995517730713,-0.061893639756747894,1739137658.6707945,0.4699995517730713,-0.103036781064373,1739137658.6707957,0.4699995517730713,2.438866240951109,1739137658.6707976,0.4699995517730713,0.0,1739137658.6707988,0.4699995517730713,2.0778310273464236,1739137658.6708007,0.4699995517730713,6.277718004048266,1739137658.670802,0.4699995517730713,0.3610352136046854
1739137658.690748,0.48999953269958496,0.06370495600805981,1739137658.6907508,0.48999953269958496,-0.00017089492489841263,1739137658.6907537,0.48999953269958496,0.021883537399028197,1739137658.6907568,0.48999953269958496,3.0996364246665196,1739137658.6907585,0.48999953269958496,-0.07866398274683266,1739137658.6907604,0.48999953269958496,-0.025848938183812595,1739137658.690762,0.48999953269958496,-0.061893639756747894,1739137658.6907635,0.48999953269958496,-0.103036781064373,1739137658.6907651,0.48999953269958496,2.438866240951109,1739137658.6907668,0.48999953269958496,0.0,1739137658.6907685,0.48999953269958496,2.0778310273464236,1739137658.69077,0.48999953269958496,6.277718004048266,1739137658.6907713,0.48999953269958496,0.3610352136046854
1739137658.7108274,0.5099995136260986,0.10890817722579005,1739137658.71083,0.5099995136260986,-0.0004890063206310913,1739137658.7108328,0.5099995136260986,0.0223355696112055,1739137658.710836,0.5099995136260986,3.429071903590535,1739137658.7108374,0.5099995136260986,-0.08488799780887579,1739137658.7108393,0.5099995136260986,-0.02541465615061828,1739137658.7108405,0.5099995136260986,-0.055307237649998356,1739137658.7108421,0.5099995136260986,-0.07699779042225788,1739137658.7108436,0.5099995136260986,2.4453000538645098,1739137658.7108455,0.5099995136260986,0.0,1739137658.710847,0.5099995136260986,1.8807207707573985,1739137658.7108486,0.5099995136260986,6.274424026362159,1739137658.71085,0.5099995136260986,0.4707172092717497
1739137658.731654,0.5299994945526123,0.10890817722579005,1739137658.7316573,0.5299994945526123,-0.0004890063206310913,1739137658.7316606,0.5299994945526123,0.0223355696112055,1739137658.731664,0.5299994945526123,3.429071903590535,1739137658.7316654,0.5299994945526123,-0.08488799780887579,1739137658.7316675,0.5299994945526123,-0.02541465615061828,1739137658.7316692,0.5299994945526123,-0.055307237649998356,1739137658.7316709,0.5299994945526123,-0.07699779042225788,1739137658.7316723,0.5299994945526123,2.4453000538645098,1739137658.7316744,0.5299994945526123,0.0,1739137658.7316759,0.5299994945526123,1.97458284459276,1739137658.7316778,0.5299994945526123,6.274424026362159,1739137658.7316794,0.5299994945526123,0.4707172092717497
1739137658.7517931,0.549999475479126,0.10890817722579005,1739137658.751798,0.549999475479126,-0.0004890063206310913,1739137658.7518036,0.549999475479126,0.0223355696112055,1739137658.7518103,0.549999475479126,3.429071903590535,1739137658.7518141,0.549999475479126,-0.08488799780887579,1739137658.751819,0.549999475479126,-0.02541465615061828,1739137658.7518232,0.549999475479126,-0.055307237649998356,1739137658.7518275,0.549999475479126,-0.07699779042225788,1739137658.7518315,0.549999475479126,2.4453000538645098,1739137658.7518358,0.549999475479126,0.0,1739137658.7518404,0.549999475479126,1.97458284459276,1739137658.7518446,0.549999475479126,6.274424026362159,1739137658.751849,0.549999475479126,0.4707172092717497
1739137658.771171,0.5699994564056396,0.10890817722579005,1739137658.7711744,0.5699994564056396,-0.0004890063206310913,1739137658.771178,0.5699994564056396,0.0223355696112055,1739137658.7711816,0.5699994564056396,3.429071903590535,1739137658.7711833,0.5699994564056396,-0.08488799780887579,1739137658.7711856,0.5699994564056396,-0.02541465615061828,1739137658.7711875,0.5699994564056396,-0.055307237649998356,1739137658.771189,0.5699994564056396,-0.07699779042225788,1739137658.771191,0.5699994564056396,2.4453000538645098,1739137658.7711928,0.5699994564056396,0.0,1739137658.7711945,0.5699994564056396,1.97458284459276,1739137658.7711964,0.5699994564056396,6.274424026362159,1739137658.771198,0.5699994564056396,0.4707172092717497
1739137658.7909393,0.5899994373321533,0.10890817722579005,1739137658.7909427,0.5899994373321533,-0.0004890063206310913,1739137658.7909462,0.5899994373321533,0.0223355696112055,1739137658.7909498,0.5899994373321533,3.429071903590535,1739137658.7909515,0.5899994373321533,-0.08488799780887579,1739137658.7909536,0.5899994373321533,-0.02541465615061828,1739137658.7909553,0.5899994373321533,-0.055307237649998356,1739137658.790957,0.5899994373321533,-0.07699779042225788,1739137658.7909591,0.5899994373321533,2.4453000538645098,1739137658.7909608,0.5899994373321533,0.0,1739137658.7909625,0.5899994373321533,1.97458284459276,1739137658.7909644,0.5899994373321533,6.274424026362159,1739137658.7909663,0.5899994373321533,0.4707172092717497
1739137658.8109107,0.609999418258667,0.16616774480877172,1739137658.8109138,0.609999418258667,-0.0010797110103126784,1739137658.8109174,0.609999418258667,0.022908165287035317,1739137658.8109207,0.609999418258667,3.758397996610445,1739137658.8109224,0.609999418258667,-0.09125328881356544,1739137658.8109245,0.609999418258667,-0.025097123034331422,1739137658.8109267,0.609999418258667,-0.046862810076064694,1739137658.810928,0.609999418258667,-0.05574008871618291,1739137658.81093,0.609999418258667,2.453573682890901,1739137658.8109317,0.609999418258667,0.0,1739137658.8109336,0.609999418258667,1.7811292930414357,1739137658.8109353,0.609999418258667,6.271130048676053,1739137658.8109372,0.609999418258667,0.5803236049971447
1739137658.830875,0.6299993991851807,0.16616774480877172,1739137658.8308783,0.6299993991851807,-0.0010797110103126784,1739137658.8308814,0.6299993991851807,0.022908165287035317,1739137658.830885,0.6299993991851807,3.758397996610445,1739137658.8308864,0.6299993991851807,-0.09125328881356544,1739137658.8308885,0.6299993991851807,-0.025097123034331422,1739137658.8308902,0.6299993991851807,-0.046862810076064694,1739137658.8308918,0.6299993991851807,-0.05574008871618291,1739137658.8308938,0.6299993991851807,2.453573682890901,1739137658.830896,0.6299993991851807,0.0,1739137658.8308973,0.6299993991851807,1.8732500778937564,1739137658.8308995,0.6299993991851807,6.271130048676053,1739137658.830901,0.6299993991851807,0.5803236049971447
1739137658.850967,0.6499993801116943,0.16616774480877172,1739137658.85097,0.6499993801116943,-0.0010797110103126784,1739137658.8509736,0.6499993801116943,0.022908165287035317,1739137658.850977,0.6499993801116943,3.758397996610445,1739137658.8509789,0.6499993801116943,-0.09125328881356544,1739137658.8509808,0.6499993801116943,-0.025097123034331422,1739137658.8509827,0.6499993801116943,-0.046862810076064694,1739137658.850984,0.6499993801116943,-0.05574008871618291,1739137658.850986,0.6499993801116943,2.453573682890901,1739137658.8509877,0.6499993801116943,0.0,1739137658.8509896,0.6499993801116943,1.8732500778937564,1739137658.8509912,0.6499993801116943,6.271130048676053,1739137658.8509932,0.6499993801116943,0.5803236049971447
1739137658.8708668,0.669999361038208,0.16616774480877172,1739137658.8708699,0.669999361038208,-0.0010797110103126784,1739137658.8708735,0.669999361038208,0.022908165287035317,1739137658.8708768,0.669999361038208,3.758397996610445,1739137658.8708782,0.669999361038208,-0.09125328881356544,1739137658.8708806,0.669999361038208,-0.025097123034331422,1739137658.870882,0.669999361038208,-0.046862810076064694,1739137658.870884,0.669999361038208,-0.05574008871618291,1739137658.8708854,0.669999361038208,2.453573682890901,1739137658.8708873,0.669999361038208,0.0,1739137658.870889,0.669999361038208,1.8732500778937564,1739137658.8708909,0.669999361038208,6.271130048676053,1739137658.8708923,0.669999361038208,0.5803236049971447
1739137658.8910694,0.6899993419647217,0.16616774480877172,1739137658.8910732,0.6899993419647217,-0.0010797110103126784,1739137658.891077,0.6899993419647217,0.022908165287035317,1739137658.8910809,0.6899993419647217,3.758397996610445,1739137658.891083,0.6899993419647217,-0.09125328881356544,1739137658.8910856,0.6899993419647217,-0.025097123034331422,1739137658.8910873,0.6899993419647217,-0.046862810076064694,1739137658.8910892,0.6899993419647217,-0.05574008871618291,1739137658.8910909,0.6899993419647217,2.453573682890901,1739137658.8910933,0.6899993419647217,0.0,1739137658.891095,0.6899993419647217,1.8732500778937564,1739137658.891097,0.6899993419647217,6.271130048676053,1739137658.891099,0.6899993419647217,0.5803236049971447
1739137658.911272,0.7099993228912354,0.16616774480877172,1739137658.911276,0.7099993228912354,-0.0010797110103126784,1739137658.9112806,0.7099993228912354,0.022908165287035317,1739137658.9112847,0.7099993228912354,3.758397996610445,1739137658.9112868,0.7099993228912354,-0.09125328881356544,1739137658.9112897,0.7099993228912354,-0.025097123034331422,1739137658.9112918,0.7099993228912354,-0.046862810076064694,1739137658.911294,0.7099993228912354,-0.05574008871618291,1739137658.911296,0.7099993228912354,2.453573682890901,1739137658.911298,0.7099993228912354,0.0,1739137658.9113002,0.7099993228912354,1.8732500778937564,1739137658.9113023,0.7099993228912354,6.271130048676053,1739137658.9113045,0.7099993228912354,0.5803236049971447
1739137658.9313402,0.729999303817749,0.23548666461475332,1739137658.9313447,0.729999303817749,-0.002022499727824645,1739137658.9313512,0.729999303817749,0.023601354485095132,1739137658.9313555,0.729999303817749,4.08801513935136,1739137658.9313574,0.729999303817749,-0.09660708178317665,1739137658.93136,0.729999303817749,-0.024546368809941765,1739137658.9313626,0.729999303817749,-0.03544239270275333,1739137658.931365,0.729999303817749,-0.03665550626198573,1739137658.9313672,0.729999303817749,2.4648076568951804,1739137658.9313695,0.729999303817749,0.0,1739137658.931372,0.729999303817749,1.6853496531955916,1739137658.9313743,0.729999303817749,6.267836070989946,1739137658.9313767,0.729999303817749,0.6899815662887875
1739137658.9512632,0.7499992847442627,0.23548666461475332,1739137658.9512672,0.7499992847442627,-0.002022499727824645,1739137658.9512718,0.7499992847442627,0.023601354485095132,1739137658.9512758,0.7499992847442627,4.08801513935136,1739137658.9512784,0.7499992847442627,-0.09660708178317665,1739137658.9512808,0.7499992847442627,-0.024546368809941765,1739137658.951283,0.7499992847442627,-0.03544239270275333,1739137658.951285,0.7499992847442627,-0.03665550626198573,1739137658.951287,0.7499992847442627,2.4648076568951804,1739137658.9512894,0.7499992847442627,0.0,1739137658.9512913,0.7499992847442627,1.774826090606393,1739137658.951294,0.7499992847442627,6.267836070989946,1739137658.951296,0.7499992847442627,0.6899815662887875
1739137658.9714048,0.7699992656707764,0.23548666461475332,1739137658.9714088,0.7699992656707764,-0.002022499727824645,1739137658.9714136,0.7699992656707764,0.023601354485095132,1739137658.971418,0.7699992656707764,4.08801513935136,1739137658.9714198,0.7699992656707764,-0.09660708178317665,1739137658.9714227,0.7699992656707764,-0.024546368809941765,1739137658.971425,0.7699992656707764,-0.03544239270275333,1739137658.971427,0.7699992656707764,-0.03665550626198573,1739137658.971429,0.7699992656707764,2.4648076568951804,1739137658.9714317,0.7699992656707764,0.0,1739137658.9714336,0.7699992656707764,1.774826090606393,1739137658.9714367,0.7699992656707764,6.267836070989946,1739137658.971439,0.7699992656707764,0.6899815662887875
1739137658.991188,0.78999924659729,0.23548666461475332,1739137658.9911926,0.78999924659729,-0.002022499727824645,1739137658.991197,0.78999924659729,0.023601354485095132,1739137658.9912019,0.78999924659729,4.08801513935136,1739137658.991204,0.78999924659729,-0.09660708178317665,1739137658.991207,0.78999924659729,-0.024546368809941765,1739137658.9912093,0.78999924659729,-0.03544239270275333,1739137658.991211,0.78999924659729,-0.03665550626198573,1739137658.991213,0.78999924659729,2.4648076568951804,1739137658.9912157,0.78999924659729,0.0,1739137658.9912176,0.78999924659729,1.774826090606393,1739137658.99122,0.78999924659729,6.267836070989946,1739137658.9912224,0.78999924659729,0.6899815662887875
1739137659.0110693,0.8099992275238037,0.23548666461475332,1739137659.0110729,0.8099992275238037,-0.002022499727824645,1739137659.0110774,0.8099992275238037,0.023601354485095132,1739137659.0110815,0.8099992275238037,4.08801513935136,1739137659.0110836,0.8099992275238037,-0.09660708178317665,1739137659.0110862,0.8099992275238037,-0.024546368809941765,1739137659.0110886,0.8099992275238037,-0.03544239270275333,1739137659.011091,0.8099992275238037,-0.03665550626198573,1739137659.0110927,0.8099992275238037,2.4648076568951804,1739137659.011095,0.8099992275238037,0.0,1739137659.0110974,0.8099992275238037,1.774826090606393,1739137659.0110996,0.8099992275238037,6.267836070989946,1739137659.0111015,0.8099992275238037,0.6899815662887875
1739137659.0312595,0.8299992084503174,0.31685554567320917,1739137659.0312638,0.8299992084503174,-0.0033966940746790186,1739137659.0312681,0.8299992084503174,0.02441504329567969,1739137659.0312726,0.8299992084503174,4.4175289908862165,1739137659.0312748,0.8299992084503174,-0.1009836554542913,1739137659.0312774,0.8299992084503174,-0.02379329801419388,1739137659.0312796,0.8299992084503174,-0.021124699196407658,1739137659.0312817,0.8299992084503174,-0.019284994033337995,1739137659.0312836,0.8299992084503174,2.478964300531405,1739137659.0312865,0.8299992084503174,0.0,1739137659.0312886,0.8299992084503174,1.5926586683633346,1739137659.0312905,0.8299992084503174,6.264542093303839,1739137659.031293,0.8299992084503174,0.7995591972901228
